ID,Label,Layer,TSNE_1,TSNE_2,Pred_Prob
sp|P24045|GBRB4_CHICK,0,Input_Layer,-11.369083,11.873231,0.00397639
sp|Q09917|PKD2_SCHPO,0,Input_Layer,8.066497,9.716193,0.0065540327
sp|P34586|TRPL_CAEEL,0,Input_Layer,0.54911786,2.1511896,0.0026203452
sp|Q21973|BST15_CAEEL,0,Input_Layer,-6.6387086,9.128282,0.0029085143
sp|P24585|DEG1_CAEEL,0,Input_Layer,-24.36998,-0.034697395,0.0025563682
sp|Q8JFN7|ACH91_ONCMY,0,Input_Layer,-14.830921,11.998876,0.0071724113
sp|O01634|INX12_CAEEL,0,Input_Layer,-23.051785,12.787288,0.007350758
sp|P0AEB5|YNAI_ECOLI,0,Input_Layer,-4.7479167,15.007505,0.0045109186
sp|A6H7B0|PLLP_BOVIN,0,Input_Layer,23.096817,-11.62937,0.0059255166
sp|Q86JM7|P2XA_DICDI,0,Input_Layer,-20.9834,1.828193,0.0061715124
sp|Q9W0Y6|PAIN_DROME,0,Input_Layer,-3.3342385,6.6077504,0.002006965
sp|Q6GM04|TTY1B_XENLA,0,Input_Layer,-5.0044146,-5.763994,0.0018122094
sp|Q9U298|ACH8_CAEEL,0,Input_Layer,-17.237606,10.812937,0.0028565885
sp|G5ECJ0|GBR1_CAEEL,0,Input_Layer,-15.067786,7.885354,0.0012563488
sp|Q9NA13|IPLA_DICDI,0,Input_Layer,-9.520698,-17.104954,0.005310162
sp|O15547|P2RX6_HUMAN,0,Input_Layer,3.0699122,12.572394,0.0069316435
sp|Q7RTM1|OTOP1_HUMAN,0,Input_Layer,14.915586,-3.5036383,0.0019979102
sp|Q9NQ90|ANO2_HUMAN,0,Input_Layer,8.690017,2.1789398,0.032600615
sp|Q20332|TTYH1_CAEEL,0,Input_Layer,-5.9578934,-5.1677537,0.007907059
sp|P24612|MEC4_CAEEL,0,Input_Layer,-25.016972,0.048837677,0.002451382
sp|Q8VHK5|MLC1_MOUSE,0,Input_Layer,17.148712,3.3366141,0.0047417553
sp|Q9LS46|ALMT9_ARATH,0,Input_Layer,14.423214,15.374293,0.0057372493
sp|Q8N5C1|CAHM5_HUMAN,0,Input_Layer,17.827248,-7.258097,0.014826474
sp|P26591|GLRK_LYMST,0,Input_Layer,-8.743293,2.5653236,0.010025935
sp|F1QFU0|TMC1_DANRE,0,Input_Layer,6.702209,2.3487709,0.0027618585
sp|Q21415|GLR3_CAEEL,0,Input_Layer,-9.094785,3.4308317,0.0015961796
sp|A0A0R4IMY7|TRPM2_DANRE,0,Input_Layer,7.410114,-1.6205298,0.0016459533
sp|E9PTA2|TRPM2_RAT,0,Input_Layer,7.382873,-1.7169013,0.0028088999
sp|Q2EG98|PK1L3_MOUSE,0,Input_Layer,-9.7065935,-11.010537,0.013175025
sp|Q9NA73|T38B2_CAEEL,0,Input_Layer,18.892284,-12.4719515,0.017364841
sp|Q8IU68|TMC8_HUMAN,0,Input_Layer,11.649613,-0.9850963,0.0013417796
sp|Q9NY37|ASIC5_HUMAN,0,Input_Layer,-21.024643,-1.4251126,0.0028629547
sp|Q7KVW5|KCNN_DROME,0,Input_Layer,10.537747,-11.827512,0.003067111
sp|Q401N2|ZACN_HUMAN,0,Input_Layer,-13.293996,16.723932,0.0062618414
sp|Q9GQ00|MOD1_CAEEL,0,Input_Layer,-14.38683,10.354499,0.003035208
sp|Q07798|SPO75_YEAST,0,Input_Layer,7.73579,7.158523,0.003733215
sp|D3KZG3|TMC1_CAEEL,0,Input_Layer,4.807414,3.709544,0.0023877386
sp|P31069|KCH_ECOLI,0,Input_Layer,-4.435856,13.556221,0.0020738936
sp|P23645|BIB_DROME,0,Input_Layer,12.79738,-9.987737,0.00668224
sp|Q9BXS9|S26A6_HUMAN,0,Input_Layer,-4.3022428,-12.017937,0.0063871196
sp|P0C0S1|MSCS_ECOLI,0,Input_Layer,-5.462419,16.05674,0.0066312393
sp|Q9FL25|KCO2_ARATH,0,Input_Layer,18.498,16.21831,0.0012619026
sp|P20237|GBRA4_BOVIN,0,Input_Layer,-12.621272,9.426288,0.003982584
sp|P23849|TRKG_ECOLI,0,Input_Layer,-11.839441,-0.32435966,0.0038336401
sp|E7FKV8|PK1L1_ORYLA,0,Input_Layer,-9.778793,-9.433145,0.0017623428
sp|Q5T3F8|CSCL2_HUMAN,0,Input_Layer,8.680172,0.84288985,0.0073486646
sp|Q10025|DEL10_CAEEL,0,Input_Layer,-26.563578,1.2282919,0.0014375898
sp|Q24498|RYR_DROME,0,Input_Layer,25.363453,-4.268277,0.006272116
sp|A7T1N0|TMP2L_NEMVE,0,Hidden_1,1.1816148,-8.525288,0.008837889
sp|Q7VYU0|FLUC_BORPE,0,Hidden_1,-14.927694,12.990649,0.0037187394
sp|Q5YCC5|TMC7_CHICK,0,Hidden_1,-4.798764,-11.349645,0.007581997
sp|Q8TDN1|KCNG4_HUMAN,1,Hidden_1,24.851418,-0.9807571,0.99446243
sp|Q9W5A5|TTY2_DROME,0,Hidden_1,-3.4470153,5.658773,0.0036590707
sp|G5EDN0|ACC3_CAEEL,0,Hidden_1,-24.11393,-2.172397,0.002893854
sp|Q708S3|ASI4B_DANRE,0,Hidden_1,-14.68136,-9.667582,0.00091729546
sp|Q09274|UN105_CAEEL,0,Hidden_1,-13.712105,-4.4846015,0.0014354241
sp|P35500|SCNA_DROME,1,Hidden_1,21.42261,-3.975882,0.99900025
sp|Q9UK17|KCND3_HUMAN,1,Hidden_1,24.236675,1.3559434,0.998722
sp|E9NA96|IR25A_DROME,0,Hidden_1,-7.7395067,6.229047,0.0032767786
sp|Q7RTS5|OTOP3_HUMAN,0,Hidden_1,-3.94735,-15.280849,0.006081726
sp|Q96RD7|PANX1_HUMAN,0,Hidden_1,-4.9653473,-9.096051,0.0013518751
sp|P19334|TRP_DROME,0,Hidden_1,3.2553692,-3.7337892,0.00040555137
sp|Q4GZT3|PKD2_BOVIN,1,Hidden_1,23.207731,-0.05949302,0.9809874
sp|Q28181|CNGB1_BOVIN,0,Hidden_1,3.6168532,-2.6335213,0.0057159145
sp|Q8K3P1|P2RX2_MOUSE,0,Hidden_1,-14.178015,-12.064164,0.004778727
sp|Q5QM84|TPC1_ORYSJ,1,Hidden_1,27.362286,-2.1426694,0.99699557
sp|Q9HCF6|TRPM3_HUMAN,0,Hidden_1,1.076836,-11.313997,0.0012497648
sp|Q84M97|MSL9_ARATH,0,Hidden_1,2.0529838,12.844613,0.0008615211
sp|Q7TN60|TMC6_MOUSE,0,Hidden_1,-5.847412,-13.872625,0.0006393413
sp|P0A742|MSCL_ECOLI,0,Hidden_1,-12.394155,14.588167,0.0044040983
sp|Q9V9N1|IR40A_DROME,0,Hidden_1,-8.112471,4.291833,0.0011754346
sp|O00555|CAC1A_HUMAN,1,Hidden_1,20.671627,-2.1482182,0.99653167
sp|Q61180|SCNNA_MOUSE,0,Hidden_1,-14.420007,-8.814385,0.0016483959
sp|F4IME2|MSL8_ARATH,0,Hidden_1,2.1438658,12.880914,0.00035288962
sp|Q9ULK0|GRID1_HUMAN,0,Hidden_1,-10.554931,-11.190408,0.0133495955
sp|Q979Z2|TVOK_THEVO,0,Hidden_1,-7.8568435,15.107847,0.006754039
sp|P33085|SHAKB_DROME,0,Hidden_1,-23.153708,3.5993454,0.007391058
sp|Q00975|CAC1B_HUMAN,1,Hidden_1,19.96116,-2.5252326,0.9948828
sp|Q9GJS9|GLRB_BOVIN,0,Hidden_1,-25.568903,-2.5069103,0.0022400143
sp|Q8CIR4|TRPM6_MOUSE,0,Hidden_1,2.0090294,-13.165567,0.0014530469
sp|Q8GX93|CLCE_ARATH,1,Hidden_1,18.749521,9.133691,0.9962763
sp|Q9W0T5|PYX_DROME,0,Hidden_1,-3.4846995,2.0992265,0.008954357
sp|Q91ZF1|KCJ15_RAT,1,Hidden_1,25.725813,7.3709683,0.9987513
sp|Q23435|TWK9_CAEEL,0,Hidden_1,7.450366,0.0049016895,0.012087715
sp|Q95T12|FLOWR_DROME,0,Hidden_1,-7.7593465,-21.927034,0.011927317
sp|Q9JLF1|GBRT_MOUSE,0,Hidden_1,-21.830267,-3.5750196,0.0081994105
sp|Q96PH1|NOX5_HUMAN,0,Hidden_1,-9.3325405,-16.494547,0.012829829
sp|Q96T54|KCNKH_HUMAN,1,Hidden_1,24.948915,-2.695779,0.9960459
sp|Q1PE15|MCU4_ARATH,0,Hidden_1,-2.5973635,11.559466,0.003098558
sp|Q9U1S7|PKD2_CAEEL,0,Hidden_1,-2.8406763,-0.52211154,0.003207451
sp|O27564|MTHK_METTH,0,Hidden_1,-7.854516,15.117202,0.004354885
sp|A2AIR5|NMD3A_MOUSE,0,Hidden_1,-10.726391,-11.6964245,0.011662554
sp|Q96NY7|CLIC6_HUMAN,1,Hidden_1,29.809996,-5.8642335,0.9966133
sp|Q9NTG1|PKDRE_HUMAN,0,Hidden_1,-12.626116,-14.400074,0.0041983444
sp|T0DVE4|MSCS_HELPX,0,Hidden_1,-10.211512,13.4152155,0.004477627
sp|P17644|ACH2_DROME,0,Hidden_1,-26.421236,-2.1545832,0.004236008
sp|P76175|CLCB_ECOLI,1,Hidden_1,20.527077,10.065389,0.9950648
sp|A0A061ACU2|PIEZ1_CAEEL,0,Hidden_1,-1.61089,-2.5837543,0.002622244
sp|P0A333|KCSA_STRCO,0,Hidden_1,-11.895311,16.102306,0.010575986
sp|Q9HBA0|TRPV4_HUMAN,0,Hidden_1,-1.4722544,-11.987041,0.0013370998
sp|A8DYE2|TRPCG_DROME,0,Hidden_1,1.7070805,-5.997533,0.0024249696
sp|O61365|NACH_DROME,0,Hidden_1,-15.972219,-5.8956637,0.0035882178
sp|Q03412|UNC7_CAEEL,0,Hidden_1,-16.15648,0.2597743,0.0029990815
sp|Q18120|TWK18_CAEEL,1,Hidden_1,13.704386,0.45112643,0.9845047
sp|Q8IZF0|NALCN_HUMAN,1,Hidden_1,22.661366,-2.2524524,0.9984647
sp|P25123|GBRB_DROME,0,Hidden_1,-26.38039,-0.57256234,0.00702587
sp|E2JF22|PIEZ1_MOUSE,0,Hidden_1,-1.7264653,-14.969903,0.006571156
sp|Q9JJV9|SCN5A_MOUSE,1,Hidden_1,21.238167,-2.716684,0.99682933
sp|Q5FKD2|FLUC1_LACAC,0,Hidden_1,-15.87929,13.896574,0.008238556
sp|Q9V3W6|INX7_DROME,0,Hidden_1,-16.022127,3.3102577,0.0019616885
sp|Q05B45|TACAN_BOVIN,0,Hidden_1,-3.7469416,-13.238937,0.0024075832
sp|Q06538|CSC1_YEAST,0,Hidden_1,-8.893358,-1.2055596,0.005243227
sp|Q96RD6|PANX2_HUMAN,0,Hidden_1,-4.7750463,-7.65539,0.0077125686
sp|Q08BI9|MCU_DANRE,0,Hidden_1,-8.797249,-13.619825,0.0055100447
sp|Q1JV40|HVCN1_CIOIN,1,Hidden_1,29.350132,-1.4170212,0.9965533
sp|Q64347|CLCN1_MOUSE,1,Hidden_1,21.358072,7.5996194,0.9934041
sp|Q87WD2|ERIC_PSESM,1,Hidden_1,21.0815,10.313937,0.9937358
sp|O82226|CNGC6_ARATH,1,Hidden_1,13.923329,8.316319,0.99158454
sp|Q05973|SCN1_HETBL,1,Hidden_1,29.021927,2.4637604,0.9948467
sp|Q9WVJ0|KCNH3_MOUSE,1,Hidden_1,20.739428,1.1489111,0.9952739
sp|Q6I7B9|MAT_INCAA,0,Hidden_1,1.7510858,3.267819,0.009415986
sp|Q12252|PHM7_YEAST,0,Hidden_1,-9.965263,-0.8722877,0.0037500479
sp|P34271|CUP4_CAEEL,0,Hidden_1,-19.266151,-1.2206317,0.0034398788
sp|Q96ER9|MITOK_HUMAN,0,Hidden_1,-9.026982,-14.13681,0.0056089354
sp|P52192|IRK1_CAEEL,1,Hidden_1,27.333517,7.0709662,0.994568
sp|Q90218|GLRK_ANAPL,0,Hidden_1,-9.08454,8.380657,0.0037163852
sp|Q9C8G5|CSCLD_ARATH,0,Hidden_1,-8.01117,-1.1907554,0.001650369
sp|Q8TD43|TRPM4_HUMAN,0,Hidden_1,0.5293057,-14.39737,0.00043469554
sp|Q86XQ3|CTSR3_HUMAN,1,Hidden_1,29.9469,-2.4860613,0.99766433
sp|Q19038|DEL1_CAEEL,0,Hidden_1,-14.745838,-6.088561,0.0035458598
sp|Q9Z307|KCJ16_MOUSE,1,Hidden_1,26.662567,7.2494283,0.9991736
sp|Q9Z258|KCNT1_RAT,1,Hidden_1,21.309383,3.5933297,0.9953458
sp|Q9M2D2|VCCN1_ARATH,1,Hidden_1,17.865147,8.639098,0.98287094
sp|Q86LG1|PPK28_DROME,0,Hidden_1,-15.313697,-5.3382244,0.003624481
sp|P26362|CFTR_SQUAC,0,Hidden_1,-4.8168354,2.624413,0.00027168146
sp|Q9U6B8|ORAI1_DROME,0,Hidden_1,-1.1788042,5.9247003,0.006025609
sp|Q9LFN8|GLR26_ARATH,0,Hidden_1,-1.3702897,16.451687,0.0072527668
sp|P0AAT4|YBDG_ECOLI,0,Hidden_1,-8.377304,-6.8343015,0.013362879
sp|C9D7C2|CAC1A_APIME,1,Hidden_1,21.927795,-3.0363452,0.9983891
sp|P58735|S26A1_MOUSE,0,Hidden_1,-8.244338,-16.799944,0.003113478
sp|Q6H1V1|BEST3_MOUSE,0,Hidden_1,-3.091089,-7.7453933,0.0041338108
sp|Q8TDX9|PK1L1_HUMAN,0,Hidden_1,-13.222048,-15.064454,0.0051473994
sp|Q5YCC7|TMC3_CHICK,0,Hidden_1,-1.1637586,-5.527762,0.01522767
sp|G5EBR3|GLUCL_CAEEL,0,Hidden_1,-23.517336,-0.7792332,0.0037908112
sp|Q9LV72|GLR12_ARATH,0,Hidden_1,-1.058082,16.958519,0.0017391068
sp|Q21121|MCU_CAEEL,0,Hidden_1,-11.76697,3.6335657,0.0036253543
sp|O61715|INX19_CAEEL,0,Hidden_1,-15.798095,1.0743135,0.002725265
sp|E4TN31|TM175_MARTH,0,Hidden_1,-16.616972,9.164582,0.008108285
sp|G5ECT0|PBO5_CAEEL,0,Hidden_1,-20.28053,-1.052219,0.005239505
sp|Q8R6L9|MSCS_CALS4,0,Hidden_1,-9.841908,13.681024,0.015720766
sp|Q96S66|CLCC1_HUMAN,0,Hidden_1,0.8337464,-0.325416,0.004107871
sp|P44741|TEHA_HAEIN,0,Hidden_1,-13.844039,8.738127,0.0039952127
sp|O13263|SCNNH_XENLA,0,Hidden_1,-14.545419,-7.45424,0.0057028024
sp|P79100|TRPC4_BOVIN,0,Hidden_1,-0.23375127,-11.084721,0.006388497
sp|Q05037|KCNA4_BOVIN,1,Hidden_1,25.248148,0.64049983,0.99816626
sp|Q9PT84|KCNH6_CHICK,1,Hidden_1,21.536676,2.2149322,0.9914654
sp|Q57603|MVP_METJA,1,Hidden_1,32.614075,-2.1671534,0.9938897
sp|P10861|UCP1_BOVIN,0,Hidden_1,-21.694283,6.1190066,0.00355992
sp|O76554|ACH4_CAEEL,0,Hidden_1,-21.048626,-1.1050111,0.0027341554
sp|P09483|ACHA4_RAT,0,Hidden_1,-24.676245,-4.1398606,0.0021822408
sp|Q11069|TMC2_CAEEL,0,Hidden_1,0.15393361,-4.2456985,0.0011453676
sp|Q12791|KCMA1_HUMAN,1,Hidden_1,19.56423,3.6100807,0.99611306
sp|Q80SX5|OTOP2_MOUSE,0,Hidden_1,-4.139645,-15.845007,0.0012743894
sp|Q8BFU8|VGLU3_MOUSE,0,Hidden_1,-22.17024,5.065622,0.003327595
sp|P04758|ACHB_BOVIN,0,Hidden_1,-25.342203,-5.133594,0.0039306814
sp|Q32LT7|TTYH3_DANRE,0,Hidden_1,-6.4638433,-10.69944,0.0014722513
sp|Q24352|GBRAL_DROME,0,Hidden_1,-25.153711,0.6154013,0.0021350433
sp|Q9VL84|PPK11_DROME,0,Hidden_1,-16.44707,-4.754994,0.0032972845
sp|Q9QZ65|KCJ13_CAVPO,1,Hidden_1,26.247297,7.7869935,0.9974361
sp|Q24270|CAC1D_DROME,1,Hidden_1,17.772228,-0.2548253,0.993897
sp|P92943|CLCD_ARATH,1,Hidden_1,20.95226,8.767034,0.99903286
sp|Q2HJ63|CAHM2_BOVIN,0,Hidden_1,-0.9616257,-20.339487,0.061077554
sp|G5EFC3|KCNAG_CAEEL,1,Hidden_1,25.87597,1.2241375,0.99738234
sp|Q18297|TRPA1_CAEEL,0,Hidden_1,-2.6741567,1.361086,0.01024673
sp|P22770|ACHA7_CHICK,0,Hidden_1,-26.14872,-4.5399165,0.0013153207
sp|Q4ZHA6|KCNB2_BOVIN,1,Hidden_1,22.848568,1.501304,0.98933613
sp|Q9BSA9|TM175_HUMAN,0,Hidden_1,-6.8492317,-16.994072,0.0036175393
sp|A0JMD4|TPC2_DANRE,1,Hidden_1,27.85164,-1.9062697,0.9979962
sp|O18276|GBRB_CAEEL,0,Hidden_1,-24.27541,-1.0823,0.003949573
sp|Q02280|KCNAE_DROME,1,Hidden_1,18.544722,1.5483197,0.99327254
sp|Q10914|GLR2_CAEEL,0,Hidden_1,-8.231143,6.7068696,0.0013792462
sp|P56475|GBRR1_MOUSE,0,Hidden_1,-25.974052,-3.330958,0.004271044
sp|Q16478|GRIK5_HUMAN,0,Hidden_1,-10.555619,-10.617232,0.0061078994
sp|Q9VDH6|IR93A_DROME,0,Hidden_1,-8.016496,4.561072,0.0009635906
sp|Q8BGR2|LRC8D_MOUSE,0,Hidden_1,-4.617731,-9.050673,0.0023062024
sp|H1AFJ6|SCNNB_NEOFS,0,Hidden_1,-14.730963,-7.1143365,0.013104973
sp|Q9SFB0|DTX43_ARATH,0,Hidden_1,-2.7616236,13.975654,0.003386524
sp|A0A0U1QT59|TMC_DROME,0,Hidden_1,1.0703249,-3.4178798,0.0006796003
sp|Q9Y3Q4|HCN4_HUMAN,1,Hidden_1,19.853035,1.3846974,0.99708253
sp|Q8CD54|PIEZ2_MOUSE,0,Hidden_1,-1.3161001,-15.058721,0.008617841
sp|Q5FKD1|FLUC2_LACAC,0,Hidden_1,-15.897629,13.868807,0.0075606788
sp|Q9UI33|SCNBA_HUMAN,1,Hidden_1,29.086166,3.1729984,0.9960765
sp|C3VMW3|CLD17_PIG,0,Hidden_1,-7.124394,-21.157257,0.005228355
sp|Q8K424|TRPV3_MOUSE,0,Hidden_1,-1.1056848,-11.8239765,0.00034440012
sp|Q9Y2U2|KCNK7_HUMAN,1,Hidden_1,25.007893,-3.3103898,0.991041
sp|Q7NDN8|GLIC_GLOVI,0,Hidden_1,-19.923676,2.0960658,0.009802237
sp|Q5R3K3|CAHM6_HUMAN,0,Hidden_1,-1.5218885,-20.624575,0.022445297
sp|Q8CFS6|KCNV2_MOUSE,1,Hidden_1,26.475424,-0.08222592,0.998071
sp|Q8VZL4|MSL1_ARATH,0,Hidden_1,-0.24779455,11.400345,0.005223083
sp|P25396|TEHA_ECOLI,0,Hidden_1,-13.845147,8.641999,0.0066312766
sp|A0A086F3E3|TM175_CHRP1,0,Hidden_1,-16.928606,9.4141865,0.009369233
sp|P48182|ACR2_CAEEL,0,Hidden_1,-22.826721,-1.2275009,0.012806491
sp|Q58543|MSMJL_METJA,0,Hidden_1,-9.3170395,14.050298,0.004196467
sp|Q90805|CNG1_CHICK,0,Hidden_1,3.8882325,-3.7419372,0.013404586
sp|Q9XXD1|KVS4_CAEEL,1,Hidden_1,27.217718,0.6353268,0.99878293
sp|Q19907|TWK12_CAEEL,0,Hidden_1,6.8648148,-0.07478654,0.0071542547
sp|Q8RXR2|CLCF_ARATH,1,Hidden_1,19.01019,9.121231,0.9953557
sp|Q9FWX6|KCO4_ARATH,0,Hidden_1,1.5224527,16.52851,0.008227906
sp|Q8GXJ4|GLR34_ARATH,0,Hidden_1,-2.1592636,16.439526,0.022632062
sp|Q91WD2|TRPV6_MOUSE,0,Hidden_1,-1.9057509,-12.257034,0.007794116
sp|Q96KK3|KCNS1_HUMAN,1,Hidden_1,24.31031,-0.96442026,0.9936453
sp|A0A1S4GYH6|IR21A_ANOGA,0,Hidden_1,-7.2601395,3.7491527,0.005349103
sp|P78334|GBRE_HUMAN,0,Hidden_1,-25.303833,-3.7631714,0.0018018846
sp|Q27295|EAT5_CAEEL,0,Hidden_1,-14.46695,2.1554403,0.004907785
sp|S5VBU1|TM175_STRC3,0,Hidden_1,-16.893948,9.589544,0.0034798312
sp|Q91892|CLCC1_XENLA,0,Hidden_1,1.0521483,-0.11697306,0.007637843
sp|Q7Z2W7|TRPM8_HUMAN,0,Hidden_1,1.3083311,-12.358014,0.011059636
sp|Q9SZT4|CSCLE_ARATH,0,Hidden_1,-6.94366,-3.3451684,0.0019242971
sp|G5EG88|ACH23_CAEEL,0,Hidden_1,-21.752981,-1.6674529,0.0071163634
sp|Q7RTX7|CTSR4_HUMAN,1,Hidden_1,29.251966,-2.7676928,0.9985354
sp|Q94526|ORK1_DROME,0,Hidden_1,6.092694,-0.18058035,0.0029298172
sp|P0C550|AKT1_ORYSI,1,Hidden_1,18.078503,6.13771,0.9937318
sp|Q93971|TRPG_CAEEL,0,Hidden_1,1.7848701,-5.755118,0.000836995
sp|O70212|5HT3A_CAVPO,0,Hidden_1,-24.64156,-6.489121,0.003940433
sp|Q03445|GLR1_DROME,0,Hidden_1,-6.853374,7.097364,0.010873852
sp|Q9U3N4|INX6_CAEEL,0,Hidden_1,-14.909521,3.5166276,0.0069368742
sp|O81776|GLR24_ARATH,0,Hidden_1,-1.6386523,16.75653,0.0071651014
sp|Q8VYR0|MCU2_ARATH,0,Hidden_1,-2.650877,11.57752,0.0123341605
sp|Q6Q1P3|KCNKI_RAT,1,Hidden_1,25.882591,2.9368386,0.9922389
sp|Q22271|UNC58_CAEEL,1,Hidden_1,13.698351,0.44798508,0.9770572
sp|Q21123|INX7_CAEEL,0,Hidden_1,-14.622368,0.8078761,0.0009496142
sp|Q9JIS7|CAC1F_MOUSE,1,Hidden_1,19.770096,-3.3373756,0.9947038
sp|Q24418|NMDA1_DROME,1,Hidden_1,15.043188,4.182058,0.958457
sp|A0A2R8Q3S9|CLCC1_DANRE,0,Hidden_1,0.9440025,-0.24988307,0.0061642495
sp|A2ARP9|CTSR2_MOUSE,1,Hidden_1,29.88837,-3.5416687,0.99532
sp|A5X5Y0|5HT3E_HUMAN,0,Hidden_1,-24.343693,-6.8901587,0.0031654374
sp|Q9UM00|TMCO1_HUMAN,0,Hidden_1,-8.201793,-12.679742,0.001686033
sp|Q9H3M0|KCNF1_HUMAN,1,Hidden_1,26.876928,0.29764435,0.9978732
sp|P51172|SCNND_HUMAN,0,Hidden_1,-15.244428,-13.4969015,0.010434696
sp|A8MYU2|KCNU1_HUMAN,1,Hidden_1,27.961205,4.9168644,0.99168736
sp|E1BNE9|KCNJ3_BOVIN,1,Hidden_1,24.730932,6.1415644,0.9896953
sp|Q653P0|KOR1_ORYSJ,1,Hidden_1,18.043615,6.157584,0.99277204
sp|P21817|RYR1_HUMAN,1,Hidden_1,8.244809,-7.6546726,0.9779292
sp|Q8BLA8|TRPA1_MOUSE,1,Hidden_1,-1.9883766,2.3113384,0.9566816
sp|P51787|KCNQ1_HUMAN,1,Hidden_1,22.105759,-0.020623013,0.99668306
sp|P51800|CLCKA_HUMAN,1,Hidden_1,21.108267,7.9128237,0.9950047
sp|Q9FVQ5|CSCL1_ARATH,0,Hidden_1,-6.963223,-2.009755,0.005659152
sp|O49696|ALMTC_ARATH,0,Hidden_1,-0.923361,14.148386,0.006736989
sp|P37002|FLUC_ECOLI,0,Hidden_1,-14.881105,13.042452,0.0046182396
sp|Q54LT0|MCU_DICDI,0,Hidden_1,-11.591249,3.635377,0.004511518
sp|Q8CE93|CAHM4_MOUSE,0,Hidden_1,-1.6996948,-20.03479,0.010598163
sp|O65718|CNGC2_ARATH,1,Hidden_1,13.782861,8.404274,0.9922064
sp|Q9U6L4|TTY1_DROME,0,Hidden_1,-3.3658843,6.1957116,0.0027377543
sp|F4IN58|PIEZO_ARATH,0,Hidden_1,-3.5120559,-3.8502731,0.0045057014
sp|Q9LD37|CNG20_ARATH,0,Hidden_1,12.815656,8.859174,0.04952317
sp|Q7ZWK8|OTOP1_DANRE,0,Hidden_1,-3.6354942,-16.211206,0.0007935707
sp|Q9MYW0|TRPC6_BOVIN,0,Hidden_1,-0.48824927,-11.510265,0.002793067
sp|M9MSG8|PIEZO_DROME,0,Hidden_1,-1.5466126,-2.6657312,0.0037020822
sp|P34299|GLR1_CAEEL,0,Hidden_1,-7.8896422,7.313742,0.0063601313
sp|P75783|YBIO_ECOLI,0,Hidden_1,-8.08213,-7.342091,0.0042580385
sp|Q94A87|CSCL9_ARATH,0,Hidden_1,-6.896749,-2.754999,0.0024221407
sp|Q96D96|HVCN1_HUMAN,1,Hidden_1,27.767801,-3.6221914,0.9948198
sp|Q25011|FANA_CORAP,0,Hidden_1,-15.583519,-4.030589,0.00175225
sp|Q13936|CAC1C_HUMAN,1,Hidden_1,20.504066,-3.2327845,0.9946643
sp|Q8NEC5|CTSR1_HUMAN,1,Hidden_1,30.224512,-4.6167455,0.99164855
sp|O74839|MSY1_SCHPO,0,Hidden_1,2.5400822,11.89003,0.005435307
sp|O14764|GBRD_HUMAN,0,Hidden_1,-26.719084,-3.6906981,0.004982778
sp|Q7Z404|TMC4_HUMAN,0,Hidden_1,-5.8153253,-13.800203,0.00063519453
sp|Q6P9J9|ANO6_MOUSE,1,Hidden_1,-2.4254498,-9.811499,0.9470256
sp|Q9VR82|INX6_DROME,0,Hidden_1,-16.935896,2.909198,0.0011708462
sp|Q18593|CLHM1_CAEEL,1,Hidden_1,-0.3039768,-21.458548,0.9683773
sp|P08104|SCN3A_RAT,1,Hidden_1,20.676207,-4.2028065,0.99838436
sp|Q9EQJ0|TPC1_MOUSE,1,Hidden_1,27.35174,-2.263935,0.99634933
sp|P39285|MSCM_ECOLI,0,Hidden_1,-8.003756,-7.463573,0.0021787228
sp|Q60934|GRIK1_MOUSE,0,Hidden_1,-10.567456,-10.381824,0.012067028
sp|Q14643|ITPR1_HUMAN,0,Hidden_1,4.292611,-9.7406225,0.0035137248
sp|B5X1G3|GPHR_SALSA,1,Hidden_1,23.279526,-5.935297,0.992949
sp|Q99572|P2RX7_HUMAN,0,Hidden_1,-13.856224,-10.774149,0.005948131
sp|Q6UXY8|TMC5_HUMAN,0,Hidden_1,-2.57622,-5.180495,0.0073315287
sp|Q9Y0A1|ITPR_CAEEL,0,Hidden_1,5.319179,-7.9759583,9.794368e-05
sp|Q9U3K5|INX2_CAEEL,0,Hidden_1,-15.240177,2.8749356,0.003249148
sp|Q5N941|POLLU_ORYSJ,0,Hidden_1,0.9126414,13.277898,0.0060290177
sp|Q8L7W1|MSL3_ARATH,0,Hidden_1,0.07962778,11.34215,0.0093847625
sp|Q98GN8|CNGK1_RHILO,0,Hidden_1,-10.173181,11.257514,0.0037857166
sp|Q9V9Y4|PHCL2_DROME,0,Hidden_1,-21.06672,-2.100119,0.005130683
sp|Q5R1P3|NMDE2_CANLF,1,Hidden_1,15.366321,4.085365,0.99281436
sp|O61788|INX17_CAEEL,0,Hidden_1,-14.51654,3.1948702,0.004230006
sp|P29993|ITPR_DROME,0,Hidden_1,4.8868093,-8.744055,0.00080471986
sp|Q01118|SCN7A_HUMAN,1,Hidden_1,30.02516,3.5089252,0.994779
sp|Q21974|UNC8_CAEEL,0,Hidden_1,-14.133931,-5.7917743,0.0044791494
sp|P9WP63|FLUC1_MYCTU,0,Hidden_1,-14.63057,13.976271,0.0034679638
sp|Q8LBL1|KCO1_ARATH,0,Hidden_1,1.4490949,16.209877,0.012966406
sp|P9WJN5|MSCL_MYCTU,0,Hidden_1,-12.433064,14.838375,0.008128479
sp|P0DTC3|AP3A_SARS2,0,Hidden_1,1.7531602,3.2545426,0.005796093
